ruc,razon_social,nombre_comercial,anio,gore,fecha_inscripcion,fecha_inicio_actividades,anio_inicio_actividades,antiguedad_empresa,inicio_posterior_contratacion,primer_anio_contratacion,experiencia_contratacion,n_contratos,n_gores_anio,cmc,n_contratos_cmc_evaluables,n_supera_cmc,prop_supera_cmc,tipo_contribuyente,estado,condicion,fecha_baja,domicilio,actividad_principal,cantidad_rubros,actividades_economicas,sanciones_tcp_acum,penalidades_acum,inhabilitacion_judicial,inhabilitacion_administrativa,fecha_consulta_sunat,sunat_ok,tiene_info_sunat,tiene_info_proveedores_estado,puntaje_inco,rango_inco
20528323571,"CPOL EMPRESA CONSTRUCTORA, CONSULTORA Y SERVICIOS GENERALES E.I.R.L.",-,2022,LORETO,21/05/2010,01/06/2010,2010.0,12.0,0,2022,0,1,1,2318397.23,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,0,0,0,0,23/09/2026 22:43,1,1,1,80.4,Muy alto
20528383808,P&T CONSTRUCCIONES E INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,P&T - CEIN E.I.R.L.,2022,LORETO,06/12/2010,06/12/2010,2010.0,12.0,0,2020,2,2,1,75025760.14,2,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:43,1,1,1,80.4,Muy alto
20528457691,SERVICIOS PARA LA INDUSTRIA DE LA CONSTRUCCION CIVIL AMAZONICA CONSULTORES Y EJECUTORES E.I.R.L.,SICCA CONSULTORES Y EJECUTORES,2022,LORETO,03/06/2011,03/06/2011,2011.0,11.0,0,2018,4,1,1,57808025.4,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/SAN JUAN BAUTISTA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4330 - TERMINACIÓN Y ACABADO DE EDIFICIOS | Secundaria 2 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,0,0,0,0,23/09/2026 22:43,1,1,1,80.4,Muy alto
20528476300,CONSTRUCCIONES Y EDIFICACIONES VULCANO E.I.R.L.,-,2022,LORETO,21/07/2011,01/08/2011,2011.0,11.0,0,2020,2,2,1,400000.0,2,2.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO,3.0,Principal - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 0161 - ACTIVIDADES DE APOYO A LA AGRICULTURA,0,0,0,0,23/09/2026 22:43,1,1,1,80.4,Muy alto
20528481991,CONSTRUCTORA DAISO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-,2022,LORETO,10/08/2011,01/09/2011,2011.0,11.0,0,2022,0,2,1,100000.0,2,2.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/PUNCHANA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 3100 - FABRICACIÓN DE MUEBLES | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 22:43,1,1,1,80.4,Muy alto
20529234504,PAMARO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PAMARO E.I.R.L.,2022,LORETO,31/05/2011,31/05/2011,2011.0,11.0,0,2022,0,1,1,4086778.87,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/SANTIAGO DE SURCO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,2.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:45,1,1,1,80.4,Muy alto
20531396635,CONSTRUCTORA B&V S.R.L.,-,2022,LORETO,04/04/2003,04/04/2003,2003.0,19.0,0,2005,17,3,1,100000.0,3,3.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,LORETO/ALTO AMAZONAS/YURIMAGUAS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 3314 - REPARACIÓN DE EQUIPO ELÉCTRICO",0,0,0,0,23/09/2026 22:47,1,1,1,80.4,Muy alto
20541181556,CONSTRUCTORA R & A INGENIEROS S.A.C.,CONSTRUCTORA R & A,2022,LORETO,06/06/2012,06/06/2012,2012.0,10.0,0,2019,3,1,1,24757992.4,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA",0,0,0,0,23/09/2026 22:53,1,1,1,80.4,Muy alto
20541243250,INVERSIONES Y SERVICIOS SANTA MARTHA E.I.R.L.,-,2022,LORETO,05/12/2012,05/12/2012,2012.0,10.0,0,2017,5,1,1,16123667.22,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO,0,0,0,0,23/09/2026 22:53,1,1,1,80.4,Muy alto
20541261401,HCV INGENIERIA SAC,HCV INGENIERIA SAC,2022,LORETO,27/01/2017,27/01/2017,2017.0,5.0,0,2022,0,1,1,833292484.74,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,1.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 22:53,1,1,1,80.4,Muy alto
20567140220,JVC CONSULTORES Y EJECUTORES E.I.R.L.,-,2022,LORETO,25/09/2013,25/09/2013,2013.0,9.0,0,2019,3,2,1,1163624724.74,2,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO,3.0,"Principal - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO | Secundaria 1 - 7120 - ENSAYOS Y ANÁLISIS TÉCNICOS | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:59,1,1,1,80.4,Muy alto
20567237061,CONSTRUCTORA MIDATO E.I.R.L.,-,2022,LORETO,17/06/2014,17/06/2014,2014.0,8.0,0,2020,2,5,1,509283968.8,5,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,2.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",1,0,0,0,23/09/2026 22:59,1,1,1,80.4,Muy alto
20571135885,YAEV E.I.R.L.,-,2022,LORETO,09/07/2011,09/07/2011,2011.0,11.0,0,2021,1,1,2,202433902.0,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/SANTIAGO DE SURCO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",1,0,0,0,23/09/2026 23:02,1,1,1,80.4,Muy alto
20572123228,JAS CONSULTORIA Y SERVICIOS GENERALES EIRL,-,2022,LORETO,11/12/2013,01/01/2014,2014.0,8.0,0,2015,7,1,1,25064063.42,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/ALTO AMAZONAS/YURIMAGUAS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 23:03,1,1,1,80.4,Muy alto
20572260217,CONSTRUCTORA C & E SERVICIOS GENERALES EIRL,-,2022,LORETO,10/02/2026,10/02/2026,2026.0,,1,2022,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,SUSPENSION TEMPORAL,HABIDO,,LORETO/ALTO AMAZONAS/YURIMAGUAS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,1.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 23:03,1,1,1,80.4,Muy alto
20600421353,CONSTRUCTORA FJMABEC S.A.C.,-,2022,LORETO,03/02/2020,01/02/2020,2020.0,2.0,0,2022,0,1,2,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,BAJA DE OFICIO,NO HABIDO,28/02/2025,LORETO/ALTO AMAZONAS/YURIMAGUAS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,1.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 23:08,1,1,1,80.4,Muy alto
20601740797,CONSTRUCTORA Y CONSULTORA ADONAI E.I.R.L.,-,2022,LORETO,19/12/2016,19/12/2016,2016.0,6.0,0,2019,3,1,1,10002304.04,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7020 - ACTIVIDADES DE CONSULTORÍA DE GESTIÓN | Secundaria 2 - 5222 - ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE ACUÁTICO,0,0,0,0,23/09/2026 23:14,1,1,1,80.4,Muy alto
20604346011,INCIMI SOCIEDAD ANONIMA CERRADA,INCIMI S.A.C.,2022,LORETO,07/03/2019,07/03/2019,2019.0,3.0,0,2022,0,1,1,131176119.87,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/SANTIAGO DE SURCO,Principal - 0990 - ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACIÓN DE MINAS Y CANTERAS,3.0,"Principal - 0990 - ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACIÓN DE MINAS Y CANTERAS | Secundaria 1 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 23:21,1,1,1,80.4,Muy alto
20606258837,GROO S.A.,-,2022,LORETO,29/07/2020,29/07/2020,2020.0,2.0,0,2022,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 8690 - OTRAS ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA,3.0,"Principal - 8690 - OTRAS ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA | Secundaria 1 - 4772 - VENTA AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y MÉDICOS, COSMÉTICOS Y ARTÍCULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS | Secundaria 2 - 8010 - ACTIVIDADES DE SEGURIDAD PRIVADA",0,0,0,0,23/09/2026 23:24,1,1,1,80.4,Muy alto
20607715425,MASTER SOLUTIONS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-,2022,LORETO,26/03/2021,30/03/2021,2021.0,1.0,0,2022,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/SAN JUAN BAUTISTA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4322 - INSTALACIONES DE FONTANERÍA, CALEFACCIÓN Y AIRE ACONDICIONADO | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA",0,0,0,0,23/09/2026 23:26,1,1,1,80.4,Muy alto
20608845934,CONSTRUCTORA ATSA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-,2022,LORETO,10/12/2021,10/12/2021,2021.0,1.0,0,2022,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,2.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,0,0,0,0,23/09/2026 23:27,1,1,1,80.4,Muy alto
20450252418,GARCAM EIRL,-,2022,MADRE DE DIOS,20/08/2007,01/09/2007,2007.0,15.0,0,2007,15,2,2,100000.0,2,2.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,SAN MARTIN/MOYOBAMBA/MOYOBAMBA,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,1,0,0,23/09/2026 22:19,1,1,1,49.1,Medio alto
20450299139,HORUS CONTRATISTAS GENERALES S.A.C.,-,2022,MADRE DE DIOS,18/02/2008,18/02/2008,2008.0,14.0,0,2016,6,2,2,158336017.8,2,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,SAN MARTIN/SAN MARTIN/TARAPOTO,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,"Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",1,0,0,0,23/09/2026 22:19,1,1,1,49.1,Medio alto
20489627770,MATERIALES HERRAMIENTAS Y CONSTRUCCIONES S.A.C.,MATHEC SAC,2022,MADRE DE DIOS,28/02/2008,28/02/2008,2008.0,14.0,0,2012,10,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,SUSPENSION TEMPORAL,NO HABIDO,,SAN MARTIN/SAN MARTIN/TARAPOTO,"Principal - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",3.0,"Principal - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 1 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 2 - 4100 - CONSTRUCCIÓN DE EDIFICIOS",8,0,0,0,23/09/2026 22:31,1,1,1,49.1,Medio alto
20492123057,INVERSIONES LUMI E.I.R.L.,-,2022,MADRE DE DIOS,14/08/2008,14/08/2008,2008.0,14.0,0,2022,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/LA MOLINA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 3510 - GENERACIÓN, TRANSMISIÓN Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA",1,1,0,0,23/09/2026 22:33,1,1,1,49.1,Medio alto
20600421353,CONSTRUCTORA FJMABEC S.A.C.,-,2022,MADRE DE DIOS,03/02/2020,01/02/2020,2020.0,2.0,0,2022,0,1,2,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,BAJA DE OFICIO,NO HABIDO,28/02/2025,LORETO/ALTO AMAZONAS/YURIMAGUAS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,1.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 23:08,1,1,1,49.1,Medio alto
20605665196,CONSTRUCTORES W & V S.A.C.,-,2022,MADRE DE DIOS,19/12/2019,01/01/2020,2020.0,2.0,0,2022,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,SUSPENSION TEMPORAL,HABIDO,,SAN MARTIN/SAN MARTIN/TARAPOTO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 2660 - FABRICACIÓN DE EQUIPO DE IRRADIACIÓN Y EQUIPO ELECTRÓNICO DE USO MÉDICO Y TERAPÉUTICO | Secundaria 2 - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES,1,0,0,0,23/09/2026 23:24,1,1,1,49.1,Medio alto
20606236892,JHL BUILDERS INGENIEROS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,JHL BUILDERS INGENIEROS EIRL,2022,MADRE DE DIOS,23/07/2020,24/07/2020,2020.0,2.0,0,2022,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,SAN MARTIN/LAMAS/LAMAS,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4322 - INSTALACIONES DE FONTANERÍA, CALEFACCIÓN Y AIRE ACONDICIONADO",0,0,0,0,23/09/2026 23:24,1,1,1,49.1,Medio alto
20450519783,CONSTRUCTORA PERU TRACTOR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - PERU TRACTOR S.R.L.,-,2022,PASCO,19/04/2008,01/05/2008,2008.0,14.0,0,2019,3,1,1,100000.0,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/MIRAFLORES,Principal - 2511 - FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL,3.0,Principal - 2511 - FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3,0,0,0,23/09/2026 22:19,1,1,1,67.3,Alto
20486397714,LEPUS GROUP SOCIEDAD ANONIMA,LEPUS GROUP S.A.,2022,PASCO,31/01/2006,01/02/2006,2006.0,16.0,0,2012,10,1,2,107056548.22,1,0.0,0.0,SOCIEDAD ANONIMA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/EL TAMBO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:27,1,1,1,67.3,Alto
20486513137,CORPORACION HZ CONTRATISTAS GENERALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,COHZGE E.I.R.L.,2022,PASCO,25/10/2006,01/11/2006,2006.0,16.0,0,2013,9,2,1,20711211.24,2,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,JUNIN/CHANCHAMAYO/PERENE,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL",0,0,0,0,23/09/2026 22:27,1,1,1,67.3,Alto
20486834529,YACZ CONTRATISTAS GENERALES S.R.L.,-,2022,PASCO,09/05/2008,09/05/2008,2008.0,14.0,0,2010,12,1,2,100000.0,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,HUANUCO/HUANUCO/AMARILIS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",3,0,0,0,23/09/2026 22:28,1,1,1,67.3,Alto
20486960401,CORPORACION DOMINUS SOCIEDAD ANONIMA CERRADA,CORPORACION DOMINUS SAC,2022,PASCO,03/12/2008,03/12/2008,2008.0,14.0,0,2012,10,1,4,294813583.41,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/SAN ISIDRO,Principal - 4923 - TRANSPORTE DE CARGA POR CARRETERA,3.0,Principal - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,1,4,0,0,23/09/2026 22:28,1,1,1,67.3,Alto
20486975939,CONSTRUCTORA INMOBILIARIA GOLD S.A.C.,-,2022,PASCO,30/12/2008,30/12/2008,2008.0,14.0,0,2014,8,1,2,125866033.84,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/CHORRILLOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 22:28,1,1,1,67.3,Alto
