DEPARTAMENTO,FECHA,EMPRESA_1,EMPRESA_2,EMPRESA_3,EMPRESA_4,EMPRESA_5,EMPRESA_6,EMPRESA_7,EMPRESA_8,EMPRESA_9,MONTO
ANCASH,31/10/2006,20428434588,,,,,,,,,"768,326.39"
ANCASH,30/10/2006,20277572517,,,,,,,,,"751,827.08"
ANCASH,27/10/2006,20403407004,,,,,,,,,"431,303.67"
ANCASH,25/10/2006,20489466741,,,,,,,,,"467,188.02"
ANCASH,23/10/2006,20510916710,,,,,,,,,"575,422.95"
ANCASH,19/10/2006,20207951316,20470005565,,,,,,,,"1,146,884.67"
ANCASH,13/10/2006,20364680687,,,,,,,,,"594,656.23"
ANCASH,12/10/2006,20445454975,,,,,,,,,"507,371.00"
ANCASH,12/10/2006,20445454975,,,,,,,,,"710,571.17"
ANCASH,12/10/2006,10157044414,20403914101,,,,,,,,"505,660.88"
ANCASH,21/09/2006,20530867561,,,,,,,,,"808,259.33"
ANCASH,08/09/2006,10157044414,,,,,,,,,"517,280.34"
ANCASH,28/08/2006,20530862250,,,,,,,,,"412,955.85"
ANCASH,04/07/2006,10081180704,,,,,,,,,"151,534.33"
ANCASH,04/07/2006,20114110966,,,,,,,,,"194,304.45"
ANCASH,12/04/2006,20100620805,,,,,,,,,"1,508,934.32"
ANCASH,28/03/2006,20530891438,,,,,,,,,"383,217.31"
ANCASH,21/03/2006,20530913776,,,,,,,,,"278,962.53"
ANCASH,03/03/2006,20227662108,,,,,,,,,"317,592.41"
ANCASH,03/12/2007,20495641806,,,,,,,,,"93,777.26"
ANCASH,27/11/2007,20530696902,,,,,,,,,"248,588.90"
ANCASH,07/11/2007,20142907373,,,,,,,,,"2,741,548.69"
ANCASH,11/09/2007,20407011920,,,,,,,,,"248,588.91"
ANCASH,21/08/2007,20127619965,20267815667,,,,,,,,"1,274,558.23"
ANCASH,20/08/2007,20101178103,20117866263,,,,,,,,"3,488,146.08"
ANCASH,20/08/2007,20488948955,20101178103,20103836761,,,,,,,"4,190,000.00"
ANCASH,08/06/2007,20445328597,,,,,,,,,"1,228,036.59"
ANCASH,16/05/2007,20445328597,,,,,,,,,"1,393,642.75"
ANCASH,09/05/2007,20100669057,10283106000,,,,,,,,"2,430,811.46"
ANCASH,10/04/2007,20514887765,20122484310,20262396135,,,,,,,"1,514,033.74"
ANCASH,09/04/2007,20531010036,,,,,,,,,"335,346.05"
ANCASH,23/03/2007,20117155677,,,,,,,,,"1,612,271.48"
ANCASH,21/03/2007,10327323321,,,,,,,,,"451,515.02"
ANCASH,09/03/2007,20123684886,,,,,,,,,"1,829,199.16"
ANCASH,31/12/2008,20403335097,20445585051,,,,,,,,"273,171.82"
ANCASH,31/12/2008,20398613563,,,,,,,,,"674,349.84"
ANCASH,31/12/2008,20101178103,20402986655,20451360605,,,,,,,"309,000.00"
ANCASH,31/12/2008,20398613563,,,,,,,,,"1,008,340.66"
ANCASH,31/12/2008,20502942183,20394882489,,,,,,,,"5,518,489.44"
ANCASH,31/12/2008,20503729521,20530993605,,,,,,,,"608,226.99"
ANCASH,31/12/2008,20530993605,20503729521,,,,,,,,"775,119.58"
ANCASH,31/12/2008,20515430505,10283106000,,,,,,,,"1,752,412.37"
ANCASH,21/07/2008,20502942183,20517845371,,,,,,,,"1,346,968.52"
ANCASH,18/07/2008,20458476757,,,,,,,,,"1,369,027.94"
ANCASH,14/07/2008,20517845371,20425648340,,,,,,,,"2,680,981.59"
ANCASH,14/07/2008,20517845371,20425648340,,,,,,,,"2,179,903.87"
ANCASH,14/07/2008,20511317038,20451238630,,,,,,,,"1,839,038.31"
ANCASH,09/06/2008,20314050763,20191808241,20100240301,,,,,,,"35,868,606.01"
ANCASH,18/04/2008,20445571424,20402741971,20214487960,20445309371,,,,,,"1,280,126.38"
ANCASH,18/04/2008,20398613563,,,,,,,,,"1,257,040.26"
ANCASH,18/04/2008,20451238630,20511317038,,,,,,,,"1,597,386.81"
ANCASH,18/04/2008,20502942183,20260933419,,,,,,,,"2,780,737.12"
ANCASH,18/04/2008,20445571424,20402741971,20445309371,,,,,,,"2,838,618.62"
ANCASH,16/02/2010,20386795623,20510842767,20300690999,,,,,,,"1,793,868.07"
ANCASH,18/01/2010,20445673774,20445454975,20445585051,,,,,,,"690,546.42"
ANCASH,14/12/2009,20336707618,20481146951,,,,,,,,"3,921,409.16"
ANCASH,14/12/2009,20227111055,20530875238,,,,,,,,"2,235,147.54"
ANCASH,01/12/2009,20520789031,20502397568,,,,,,,,"5,789,041.01"
ANCASH,06/11/2009,20480858817,20519117844,20439051982,20105602091,,,,,,"1,218,277.18"
ANCASH,21/10/2009,20425648340,20103349932,20481883971,20510782764,,,,,,"4,031,333.60"
ANCASH,07/10/2009,10328628002,20131871776,20445572820,,,,,,,"1,246,582.41"
ANCASH,31/08/2009,20423626462,20516407566,20491865921,20453832024,,,,,,"1,320,735.76"
ANCASH,21/08/2009,20398604734,20481883971,20103349932,,,,,,,"2,212,868.95"
ANCASH,18/08/2009,10320420011,20423626462,20118271107,20453832024,,,,,,"5,743,550.42"
ANCASH,10/08/2009,10011195607,20407797877,20279551932,10105503836,,,,,,"3,276,185.40"
ANCASH,06/08/2009,20407890818,20534170786,,,,,,,,"282,421.00"
ANCASH,06/08/2009,20534072181,,,,,,,,,"283,876.07"
ANCASH,22/07/2009,20136339240,20505736215,20257690581,20471593185,20300690999,,,,,"3,896,753.75"
ANCASH,08/07/2009,20263346328,20484206997,20445646530,20534081333,,,,,,"1,236,313.75"
ANCASH,03/07/2009,10086478981,20114128822,20531609647,,,,,,,"1,965,304.75"
ANCASH,03/07/2009,20530971113,20533974415,20445102947,,,,,,,"3,923,868.41"
ANCASH,19/06/2009,10179063455,20397543987,20134427389,20440128557,,,,,,"2,903,653.05"
ANCASH,19/06/2009,10103154931,10081870492,20108290111,20533902261,,,,,,"4,617,905.21"
ANCASH,10/06/2009,20458659321,,,,,,,,,"4,374,782.09"
ANCASH,06/05/2009,20445327272,,,,,,,,,"189,806.90"
ANCASH,06/05/2009,20531091281,,,,,,,,,"252,366.63"
ANCASH,06/05/2009,20534029927,,,,,,,,,"185,204.25"
ANCASH,06/05/2009,20488652321,,,,,,,,,"280,506.95"
ANCASH,06/05/2009,20534106697,,,,,,,,,"243,045.89"
ANCASH,06/05/2009,20488652321,,,,,,,,,"281,278.08"
ANCASH,06/05/2009,20286977759,,,,,,,,,"281,558.62"
ANCASH,06/05/2009,20407781105,,,,,,,,,"281,226.88"
ANCASH,06/05/2009,20407876238,,,,,,,,,"245,399.00"
ANCASH,14/04/2009,20533971823,,,,,,,,,"264,751.00"
ANCASH,14/04/2009,20533971823,,,,,,,,,"238,899.00"
ANCASH,14/04/2009,20533971823,,,,,,,,,"241,450.48"
ANCASH,14/04/2009,20533971823,,,,,,,,,"283,886.00"
ANCASH,14/04/2009,20533971823,,,,,,,,,"280,033.25"
ANCASH,27/03/2009,20460420262,20408997667,20451238630,,,,,,,"8,031,969.30"
ANCASH,19/03/2009,20391622371,,,,,,,,,"2,815,043.40"
ANCASH,04/05/2011,20533976540,20445771601,,,,,,,,"3,638,255.20"
ANCASH,30/12/2010,20531089627,20533971823,20534147296,20408078530,,,,,,"1,193,789.58"
ANCASH,30/12/2010,20531769920,20445549411,20403407004,20445311783,,,,,,"3,259,750.35"
ANCASH,30/12/2010,10104750741,20406906460,,,,,,,,"4,100,883.17"
ANCASH,30/12/2010,20323041092,20533942211,20530562370,,,,,,,"2,467,494.40"
ANCASH,30/12/2010,20408140782,20520644068,20336707618,,,,,,,"3,082,822.77"
ANCASH,30/12/2010,20531700130,,,,,,,,,"261,110.33"
ANCASH,30/12/2010,20445795535,20482021523,,,,,,,,"690,532.56"
ANCASH,29/12/2010,20125398945,20510253851,,,,,,,,"1,300,127.00"
ANCASH,22/12/2010,20533971823,20407011920,,,,,,,,"1,538,265.58"
ANCASH,20/12/2010,20508384123,20524098882,,,,,,,,"1,688,700.79"
ANCASH,15/12/2010,20403335097,20445585051,,,,,,,,"522,322.19"
ANCASH,14/12/2010,20534157682,20488241886,20530913776,20534013508,,,,,,"1,474,261.18"
ANCASH,09/12/2010,20534035226,20449315830,20407766131,20453832024,20534121220,20530633650,,,,"2,834,204.00"
ANCASH,07/12/2010,20530969488,20338936398,,,,,,,,"1,984,421.19"
ANCASH,15/11/2010,20457052775,,,,,,,,,"1,327,426.06"
ANCASH,11/11/2010,20445694429,20403107116,20445311783,20403407004,20531773528,20445549411,,,,"2,967,180.08"
ANCASH,28/09/2010,20408056561,20449282729,20530821731,20534147296,20407961774,,,,,"3,846,733.54"
ANCASH,06/09/2010,20533925554,20531010036,20403407004,,,,,,,"3,549,292.24"
ANCASH,26/08/2010,20488351398,20453832024,,,,,,,,"956,787.52"
ANCASH,23/07/2010,20509656607,20166012687,,,,,,,,"404,826,001.09"
ANCASH,09/07/2010,20488351398,20408029083,20407893248,,,,,,,"794,139.47"
ANCASH,09/07/2010,20445596176,10188760606,20402994836,20505026196,,,,,,"5,667,384.28"
ANCASH,08/07/2010,20533984992,20407763468,,,,,,,,"877,344.64"
ANCASH,08/07/2010,20398613563,,,,,,,,,"1,293,887.70"
ANCASH,22/06/2010,20533948929,20531076649,20530558348,,,,,,,"2,310,055.49"
ANCASH,01/06/2010,20530518397,20398052511,,,,,,,,"741,152.18"
ANCASH,31/05/2010,20530862764,20533971823,,,,,,,,"2,000,122.08"
ANCASH,31/05/2010,20445579913,,,,,,,,,"560,130.73"
ANCASH,17/05/2010,20394882489,20502397568,,,,,,,,"5,789,041.01"
ANCASH,02/03/2010,20505987561,20160636573,20300690999,20505736215,,,,,,"5,811,211.93"
ANCASH,12/02/2010,20530990681,20530969488,20522149633,,,,,,,"2,444,752.39"
ANCASH,11/04/2012,20534144432,20408114943,20530821731,20533990615,,,,,,"15,422,553.12"
ANCASH,03/02/2012,20530698433,20531044445,20534013923,20542188261,,,,,,"3,969,108.55"
ANCASH,17/01/2012,20534070307,20531044445,,,,,,,,"1,378,690.85"
ANCASH,31/12/2011,20530933882,20530715893,20323041092,20530713254,,,,,,"4,353,068.97"
ANCASH,31/12/2011,10079417551,20534187590,,,,,,,,"4,392,260.32"
ANCASH,31/12/2011,20531073623,20530906214,20531044445,20542041910,,,,,,"1,775,403.08"
ANCASH,30/12/2011,20530987460,20534083549,20533925554,20531049838,,,,,,"2,009,973.77"
ANCASH,30/12/2011,20407769407,20533946471,20530592520,20534001593,,,,,,"1,794,786.18"
ANCASH,30/12/2011,20531010036,20461192077,20571178428,,,,,,,"3,214,008.18"
ANCASH,22/12/2011,20396889995,20531044445,20530987460,20534100222,,,,,,"3,410,050.48"
ANCASH,22/12/2011,20407864221,20534157682,,,,,,,,"1,780,389.83"
ANCASH,20/12/2011,20445572820,20397543987,20525315861,20445254615,,,,,,"3,969,744.61"
ANCASH,19/12/2011,20531061536,20530699910,20488241886,20534157682,,,,,,"2,506,018.46"
ANCASH,09/12/2011,10102838721,20530837816,20509605018,20542153980,,,,,,"5,651,558.49"
ANCASH,25/11/2011,20542058219,20533976540,20534151307,20461192077,20534142227,,,,,"3,696,632.86"
ANCASH,16/11/2011,20531700130,20338936398,10078495451,,,,,,,"2,429,100.65"
ANCASH,20/10/2011,20530821731,20530732631,20531064047,,,,,,,"2,751,281.46"
ANCASH,05/10/2011,20506426155,20512030204,,,,,,,,"3,205,841.38"
ANCASH,23/09/2011,20534157682,20571117712,20534004932,,,,,,,"1,333,023.12"
ANCASH,15/09/2011,20533971823,20530862764,20533993479,20519134188,,,,,,"3,281,305.69"
ANCASH,13/09/2011,20533971823,20534157682,20407961774,20407849265,,,,,,"1,634,216.61"
ANCASH,12/09/2011,20330521890,20505736215,20510916124,,,,,,,"4,879,149.24"
ANCASH,12/09/2011,20407772025,20530987460,20530761658,20403407004,20534196076,,,,,"5,656,743.29"
ANCASH,05/09/2011,20533976540,20542098199,20542083167,,,,,,,"2,201,832.99"
ANCASH,25/08/2011,20300690999,20471593185,20505987561,,,,,,,"2,268,504.39"
ANCASH,25/08/2011,20445575411,20531659075,,,,,,,,"1,206,649.11"
ANCASH,18/08/2011,10061635624,20452774373,20452638861,,,,,,,"2,993,948.46"
ANCASH,04/08/2011,20534174188,20452345251,,,,,,,,"6,166,559.58"
ANCASH,04/08/2011,20253237261,,,,,,,,,"3,010,740.32"
ANCASH,26/07/2011,20505026196,20522243494,,,,,,,,"5,302,579.25"
ANCASH,22/07/2011,10332653101,20542024152,20408036705,20488351398,,,,,,"3,385,629.18"
ANCASH,21/07/2011,20519134188,20533993479,,,,,,,,"659,386.41"
ANCASH,20/07/2011,20530562370,20533942211,20534000864,20534167998,,,,,,"2,949,748.21"
ANCASH,19/07/2011,20533954571,20530698433,20407987731,20534022752,20408047227,,,,,"1,826,255.30"
ANCASH,06/07/2011,10316099861,20531010036,20533984992,20534064838,20534098732,,,,,"2,912,154.60"
ANCASH,28/06/2011,20488351398,20408133140,20530747311,20530910912,20407827024,,,,,"12,984,259.76"
ANCASH,27/06/2011,20534033525,20534151307,20534142227,20407817908,20530715893,20461192077,,,,"3,406,828.23"
ANCASH,08/06/2011,20518090179,20103349932,20510782764,,,,,,,"2,073,731.09"
ANCASH,03/06/2011,20219028611,20505736215,20510916710,20510916124,,,,,,"2,201,052.67"
ANCASH,03/06/2011,20530715893,20530933882,20530713254,20530562370,20323041092,,,,,"5,466,354.22"
ANCASH,31/05/2011,20531010036,20530713254,,,,,,,,"2,240,172.39"
ANCASH,27/05/2011,20321811559,10402138519,20488351398,,,,,,,"5,694,662.35"
ANCASH,25/05/2011,20530862764,20533971823,20533993479,20519134188,,,,,,"3,281,305.69"
ANCASH,24/05/2011,20488351398,20321811559,20530633650,,,,,,,"5,425,123.08"
ANCASH,19/05/2011,20533983325,20534112824,20534070307,20531044445,20542030802,,,,,"3,017,326.45"
ANCASH,18/05/2011,20534070307,20408092362,20531044445,,,,,,,"1,378,690.85"
ANCASH,17/05/2011,20519134188,20530862764,20533971823,,,,,,,"2,589,849.29"
ANCASH,16/05/2011,20534070307,20531044445,20408092362,,,,,,,"1,867,578.92"
ANCASH,05/05/2011,20423626462,20530715893,20534005157,20488351398,20516407566,,,,,"3,900,778.98"
ANCASH,29/04/2011,10316661268,20407941072,20534156449,20337572121,20534015462,,,,,"2,580,205.27"
ANCASH,26/04/2011,20530969488,20530990681,,,,,,,,"3,190,320.80"
ANCASH,07/04/2011,20542123134,20530732631,20530562370,20408093334,,,,,,"943,429.40"
ANCASH,29/12/2012,20546926410,20364212829,,,,,,,,"7,537,888.88"
ANCASH,29/12/2012,20461192077,20542058219,20533976540,,,,,,,"8,509,867.95"
ANCASH,29/12/2012,20533976540,20542058219,,,,,,,,"2,810,496.25"
ANCASH,29/12/2012,20407772025,20530713254,,,,,,,,"5,204,298.85"
ANCASH,29/12/2012,20505736215,20506426155,20494812500,,,,,,,"2,280,000.00"
ANCASH,29/12/2012,20461192077,20533976540,,,,,,,,"25,542,474.56"
ANCASH,27/12/2012,20571131464,20407011920,,,,,,,,"1,024,599.51"
ANCASH,27/12/2012,20488351398,20534186941,,,,,,,,"1,165,161.03"
ANCASH,27/12/2012,20488351398,20530562370,20407961774,,,,,,,"9,512,669.25"
ANCASH,26/12/2012,20531086521,20571310806,20533971823,20571161452,,,,,,"3,024,614.17"
ANCASH,21/12/2012,20530913776,,,,,,,,,"1,223,799.62"
ANCASH,21/12/2012,20533971823,20571161452,20571310806,,,,,,,"2,152,847.45"
ANCASH,19/12/2012,20407011920,,,,,,,,,"315,161.76"
ANCASH,19/12/2012,20571131464,,,,,,,,,"849,023.92"
ANCASH,17/12/2012,10091476130,20545253209,10024021861,20110133091,20537169207,20118271107,,,,"177,803,858.34"
ANCASH,11/12/2012,20536204858,20445581659,,,,,,,,"1,250,033.25"
ANCASH,10/12/2012,20530562370,,,,,,,,,"10,834,782.55"
ANCASH,06/12/2012,20451740777,20505026196,,,,,,,,"923,720.66"
ANCASH,06/12/2012,20546926410,20364212829,,,,,,,,"7,100,203.71"
ANCASH,04/12/2012,20533971823,20534147377,,,,,,,,"1,601,735.86"
ANCASH,03/12/2012,20530715893,20323041092,,,,,,,,"3,592,907.58"
ANCASH,28/11/2012,20533971823,20534059672,,,,,,,,"1,402,150.66"
ANCASH,27/11/2012,20533971823,20571161452,,,,,,,,"2,283,700.13"
ANCASH,20/11/2012,20571178428,20533976540,,,,,,,,"1,968,931.27"
ANCASH,20/11/2012,20533976540,20542058219,,,,,,,,"2,941,595.18"
ANCASH,13/11/2012,10079417551,20534187590,,,,,,,,"2,955,273.40"
ANCASH,12/11/2012,20533971823,20534147377,,,,,,,,"4,744,771.15"
ANCASH,30/10/2012,20505352662,20164483895,20364212829,,,,,,,"11,150,231.95"
ANCASH,21/09/2012,20530562370,20488351398,,,,,,,,"3,195,055.96"
ANCASH,21/09/2012,20533971823,20530862764,,,,,,,,"9,260,697.86"
ANCASH,19/09/2012,20505026196,,,,,,,,,"3,963,308.82"
ANCASH,18/09/2012,20530933882,20530706398,,,,,,,,"2,230,612.33"
ANCASH,17/09/2012,20534151307,20461192077,,,,,,,,"1,883,558.43"
ANCASH,14/09/2012,20515427385,20534171081,,,,,,,,"1,598,679.08"
ANCASH,12/09/2012,20533916211,20407864221,20530826881,20534013508,,,,,,"5,542,442.45"
ANCASH,21/08/2012,20530713254,20530821731,20323041092,,,,,,,"3,960,479.96"
ANCASH,14/08/2012,20534070994,20534070307,20531044445,20407941072,,,,,,"1,799,938.77"
ANCASH,03/08/2012,20533971823,20530862764,20533984992,20534098732,,,,,,"6,734,356.24"
ANCASH,02/08/2012,20533985964,20530698433,,,,,,,,"1,879,188.68"
ANCASH,24/07/2012,20407772025,,,,,,,,,"688,445.83"
ANCASH,19/07/2012,20533918698,20531020937,,,,,,,,"2,544,159.93"
ANCASH,16/07/2012,20530913776,20530592520,20534013508,,,,,,,"1,612,480.58"
ANCASH,09/07/2012,20530639933,20534100494,20534144866,20533916211,,,,,,"6,021,584.85"
ANCASH,09/07/2012,20530990681,20542086263,20531000316,,,,,,,"3,177,750.97"
ANCASH,25/06/2012,20533971823,20487694976,20534059672,20519134188,,,,,,"4,491,084.99"
ANCASH,07/06/2012,20545740452,,,,,,,,,"5,861,151.71"
ANCASH,30/05/2012,20530996884,20533966404,20534160471,20424796752,,,,,,"2,828,329.72"
ANCASH,30/05/2012,20534186941,20488351398,,,,,,,,"2,118,439.01"
ANCASH,22/05/2012,20534151307,20534018488,20534142227,,,,,,,"1,799,999.00"
ANCASH,21/05/2012,20571263298,20534151307,20531010036,,,,,,,"1,969,899.05"
ANCASH,10/05/2012,20407961774,20533971823,,,,,,,,"2,478,360.39"
ANCASH,10/05/2012,20323041092,20530715893,,,,,,,,"1,034,549.00"
ANCASH,09/05/2012,20534142227,20534151307,20407961774,20407789696,,,,,,"2,162,756.66"
ANCASH,09/05/2012,20533967982,20530990681,20223022562,20542188937,20571147204,20571240166,,,,"4,010,181.85"
ANCASH,03/05/2012,20487694976,20533971823,,,,,,,,"4,047,314.73"
ANCASH,27/04/2012,20530562370,20533976540,20534151307,20530713254,,,,,,"4,404,492.00"
ANCASH,23/10/2013,20533971823,20534059672,20530779603,,,,,,,"1,797,979.61"
ANCASH,05/07/2013,10411518324,20445399699,20531654430,,,,,,,"10,180,994.38"
ANCASH,25/06/2013,20542155257,20408070989,20571240166,20530633650,,,,,,"2,490,422.11"
ANCASH,24/06/2013,20533971823,20571109299,,,,,,,,"1,296,425.55"
ANCASH,04/06/2013,20531836031,20403336221,20532014744,20531609647,,,,,,"1,397,768.86"
ANCASH,30/05/2013,20571178428,20461192077,,,,,,,,"2,666,351.39"
ANCASH,08/05/2013,20542005794,20516407566,20488351398,,,,,,,"2,539,021.16"
ANCASH,01/02/2013,20534186941,,,,,,,,,"817,237.56"
ANCASH,12/05/2015,10404278075,20534151307,20461192077,20534142227,,,,,,"5,607,756.58"
ANCASH,11/12/2014,20534171910,20533680691,,,,,,,,"1,075,429.36"
ANCASH,05/12/2014,10326420641,10329214066,20534100222,20531044445,20407845511,,,,,"5,607,756.58"
ANCASH,26/11/2014,20531010036,20534131888,,,,,,,,"3,890,033.93"
ANCASH,13/11/2014,20407772025,20407769407,20407810211,,,,,,,"1,799,839.32"
ANCASH,13/11/2014,20407772025,20407769407,20407810211,,,,,,,"1,549,906.42"
ANCASH,10/11/2014,10316582040,10316546884,10326090099,20407819510,20571214751,,,,,"2,490,423.00"
ANCASH,07/11/2014,20530713254,,,,,,,,,"3,328,962.89"
ANCASH,06/11/2014,20407938527,20516765641,20530849580,,,,,,,"6,729,224.39"
ANCASH,06/11/2014,20445200019,20445578518,,,,,,,,"2,480,805.68"
ANCASH,04/11/2014,20407772025,20533652302,,,,,,,,"1,822,302.00"
ANCASH,04/11/2014,20571192846,20534004932,20533976540,20571108560,,,,,,"3,347,964.91"
ANCASH,31/10/2014,20571360145,20533922377,20542091003,,,,,,,"4,751,213.00"
ANCASH,31/10/2014,10083161871,20449282729,,,,,,,,"4,361,908.50"
ANCASH,31/10/2014,10083161871,20449282729,,,,,,,,"4,207,287.00"
ANCASH,29/10/2014,20323041092,20530713254,,,,,,,,"4,777,353.00"
ANCASH,29/10/2014,20533629823,20407835558,20542091003,,,,,,,"1,589,799.18"
ANCASH,23/10/2014,10316773384,20530592520,20534013508,20530639933,,,,,,"3,257,024.40"
ANCASH,09/09/2014,10410819975,20407772025,20534151307,20571110891,20534142227,20451684419,,,,"7,057,429.55"
ANCASH,07/01/2016,20330262428,,,,,,,,,"86,397,390.51"
ANCASH,27/11/2015,20533631305,10102838721,20407011920,,,,,,,"1,442,283.13"
ANCASH,25/11/2015,20254813720,,,,,,,,,"5,464,560.66"
ANCASH,19/11/2015,20533966404,20533974415,,,,,,,,"2,743,242.70"
ANCASH,09/11/2015,10094738160,20571123364,20530715893,,,,,,,"2,409,437.00"
ANCASH,20/03/2017,20407961774,20571238421,,,,,,,,"5,457,062.31"
ANCASH,09/12/2016,20571123364,20534066709,,,,,,,,"4,957,107.98"
ANCASH,22/11/2016,20534142227,20571456681,,,,,,,,"2,776,047.15"
ANCASH,22/11/2016,99000014644,20516407566,,,,,,,,"8,418,565.83"
ANCASH,27/09/2016,20601512760,20533667598,20534158069,20407772297,,,,,,"6,189,253.48"
ANCASH,12/01/2017,20407772297,20533667598,,,,,,,,"6,189,253.48"
ANCASH,05/09/2016,20445420990,,,,,,,,,"2,270,439.10"
ANCASH,14/07/2016,20493832230,20533997971,20601020042,,,,,,,"3,312,993.04"
ANCASH,22/06/2016,20493832230,20533997971,20601020042,20378808767,10094738160,,,,,"3,437,970.14"
ANCASH,22/06/2016,20479683728,20516210428,,,,,,,,"2,270,439.10"
ANCASH,04/05/2018,20534066709,20531059477,,,,,,,,"6,247,496.44"
ANCASH,28/02/2018,20330262428,,,,,,,,,"5,670,412.27"
ANCASH,20/02/2018,20571263298,20530837816,,,,,,,,"4,151,578.64"
ANCASH,19/02/2018,20531059477,20601312353,20534066709,,,,,,,"6,247,496.44"
ANCASH,30/12/2017,20516407566,99000014644,,,,,,,,"17,345,703.31"
ANCASH,29/12/2017,20511631760,20602012981,20489528283,20601161011,,,,,,"5,584,569.76"
ANCASH,29/12/2017,20534066709,20531059477,20542036169,,,,,,,"909,297.17"
ANCASH,28/12/2017,20571263298,99000014644,20516407566,,,,,,,"12,586,860.50"
ANCASH,28/12/2017,20445596176,20515509861,,,,,,,,"7,579,535.31"
ANCASH,26/12/2017,20407772297,20533628428,,,,,,,,"3,571,341.57"
ANCASH,22/12/2017,20477159037,20482837728,20481249172,,,,,,,"3,183,079.19"
ANCASH,22/12/2017,20445328597,20531084072,,,,,,,,"10,772,406.55"
ANCASH,18/12/2017,20445578275,20571263298,20407772025,20530837816,,,,,,"8,296,734.13"
ANCASH,15/12/2017,20600490363,20534066709,,,,,,,,"2,123,784.67"
ANCASH,13/12/2017,20408066281,20534086211,20601375614,,,,,,,"10,294,605.98"
ANCASH,13/12/2017,20518115775,20407916396,20407769407,20407810211,,,,,,"2,487,019.29"
ANCASH,12/12/2017,20407775806,20602166083,,,,,,,,"1,276,399.37"
ANCASH,30/11/2017,99000014644,20516407566,,,,,,,,"5,769,937.95"
ANCASH,24/11/2017,20530913776,20407851677,,,,,,,,"820,800.00"
ANCASH,24/11/2017,20495675611,20407764430,,,,,,,,"2,481,577.51"
ANCASH,21/11/2017,20601370035,20533974415,,,,,,,,"6,899,345.54"
ANCASH,15/11/2017,20530592520,20407011920,20571131464,,,,,,,"812,987.28"
ANCASH,13/11/2017,20533943706,20510253851,,,,,,,,"5,753,029.67"
ANCASH,10/11/2017,20537185661,20601833752,20519706831,,,,,,,"6,126,453.25"
ANCASH,09/11/2017,20407851677,,,,,,,,,"820,800.00"
ANCASH,08/11/2017,10097515358,20552138288,,,,,,,,"5,874,161.00"
ANCASH,07/11/2017,20445667618,20532085927,,,,,,,,"1,244,657.06"
ANCASH,07/11/2017,20445676790,20445575411,,,,,,,,"6,660,589.58"
ANCASH,07/11/2017,20445575411,20445676790,,,,,,,,"4,505,075.18"
ANCASH,03/11/2017,20515427385,20172889540,10328063447,,,,,,,"2,681,875.16"
ANCASH,03/11/2017,20537064791,20503965179,,,,,,,,"5,460,988.02"
ANCASH,02/11/2017,20407851677,20533744509,20534013923,,,,,,,"3,849,941.77"
ANCASH,02/11/2017,20571263298,20407772025,20534013923,,,,,,,"5,085,812.11"
ANCASH,02/11/2017,20445629015,20541732021,,,,,,,,"1,589,675.56"
ANCASH,25/10/2017,20600770226,20445346650,,,,,,,,"1,791,168.63"
ANCASH,25/10/2017,20541653156,,,,,,,,,"4,873,927.63"
ANCASH,24/10/2017,20445575411,,,,,,,,,"5,741,307.46"
ANCASH,24/10/2017,20532045119,20531659075,,,,,,,,"4,456,993.38"
ANCASH,20/10/2017,20601158362,20445200019,,,,,,,,"4,740,350.43"
ANCASH,19/10/2017,20541653156,,,,,,,,,"3,164,604.05"
ANCASH,17/10/2017,20533788891,20534142227,,,,,,,,"5,058,614.12"
ANCASH,17/10/2017,20534158069,,,,,,,,,"1,335,055.67"
ANCASH,17/10/2017,20571153867,20534158069,20571395283,,,,,,,"1,890,863.12"
ANCASH,16/10/2017,20602102417,20531000316,20534080108,,,,,,,"2,196,110.45"
ANCASH,16/10/2017,20571289769,20531065019,20407769407,,,,,,,"1,616,972.39"
ANCASH,12/10/2017,20534004932,20529407611,20533802479,,,,,,,"1,844,634.35"
ANCASH,10/10/2017,20407963556,20602166083,,,,,,,,"1,498,572.18"
ANCASH,04/10/2017,20534086211,20408066281,,,,,,,,"9,874,177.94"
ANCASH,04/10/2017,20407810211,20533943706,,,,,,,,"6,702,205.23"
ANCASH,29/09/2017,20254813720,20523320522,,,,,,,,"17,859,224.29"
ANCASH,22/09/2017,20508349301,20352428648,,,,,,,,"12,169,970.83"
ANCASH,20/09/2017,20600202651,20539145607,20508846780,20529359625,,,,,,"6,591,332.83"
ANCASH,20/09/2017,20571309891,20534157500,20534066709,20533840991,20534098732,,,,,"6,438,423.38"
ANCASH,14/09/2017,20477159037,20482837728,20481537470,,,,,,,"5,167,827.71"
ANCASH,14/09/2017,20531659075,,,,,,,,,"2,328,580.82"
ANCASH,06/09/2017,20571395364,20602030637,,,,,,,,"1,721,472.69"
ANCASH,25/08/2017,20531065019,20601312353,20534171910,20531059477,,,,,,"7,579,535.31"
ANCASH,25/08/2017,20554128476,20487281388,,,,,,,,"6,302,685.47"
ANCASH,18/08/2017,20542049228,20533939181,,,,,,,,"1,623,027.74"
ANCASH,14/08/2017,20407772297,,,,,,,,,"6,555,765.20"
ANCASH,11/08/2017,20534144866,20407864221,,,,,,,,"1,589,203.09"
ANCASH,04/08/2017,20488351398,20534171910,,,,,,,,"3,716,212.50"
